SUBZONE_N,PLN_AREA_N,REGION_C,region_pln,region_pln_subzone,Male Percentage,00 - 19,20 - 39,40 - 59,60 & Over,Average Income,Year
PENG SIANG,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_PENG SIANG,0.5011869436201779,7190,10750,10280,5480,9033.986853899014,2018-12-31
PENG SIANG,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_PENG SIANG,0.5019022534386889,7560,10970,10470,5180,9037.122641509432,2017-12-31
PENG SIANG,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_PENG SIANG,0.5018933877075444,7810,11050,10620,4870,9040.446989720998,2016-12-31
PENG SIANG,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_PENG SIANG,0.5026455026455027,7530,9890,10410,4340,9055.82952052648,2015-12-31
PENG SIANG,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_PENG SIANG,0.5015842839036755,7690,9540,10350,3990,9095.307987220447,2014-12-31
PENG SIANG,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_PENG SIANG,0.502990242367013,8150,9520,10390,3720,9101.578045685279,2013-12-31
PENG SIANG,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_PENG SIANG,0.5035009548058561,8410,9220,10380,3400,9147.359871589086,2012-12-31
PENG SIANG,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_PENG SIANG,0.5056397035127296,8640,9160,10230,3000,9222.927178153446,2011-12-31
TECK WHYE,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_TECK WHYE,0.5010275380189066,3880,7190,7250,6010,8267.369851729818,2020-12-31
TECK WHYE,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_TECK WHYE,0.5008090614886731,4080,7320,7570,5740,8251.39546191248,2019-12-31
TECK WHYE,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_TECK WHYE,0.5007917656373714,4430,7460,7900,5480,8220.292624900872,2018-12-31
TECK WHYE,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_TECK WHYE,0.5013529184383456,4780,7640,8230,5230,8229.384198295895,2017-12-31
TECK WHYE,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_TECK WHYE,0.5003756574004508,5270,7830,8540,4990,8250.16484757245,2016-12-31
TECK WHYE,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_TECK WHYE,0.5025887573964497,5650,7900,8770,4710,8246.754353464246,2015-12-31
TECK WHYE,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_TECK WHYE,0.5020065669463699,6000,8050,8890,4470,8252.755571793936,2014-12-31
TECK WHYE,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_TECK WHYE,0.5027767493520918,6080,7920,8830,4180,8399.81015943641,2013-12-31
TECK WHYE,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_TECK WHYE,0.5065176908752328,6260,7900,8770,3950,8490.545115585384,2012-12-31
TECK WHYE,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_TECK WHYE,0.5068696620868921,6640,7800,8810,3690,8492.743494423792,2011-12-31
YEW TEE,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_YEW TEE,0.4977711738484398,8460,11480,13730,6730,11017.340267459138,2020-12-31
YEW TEE,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_YEW TEE,0.4984111464189685,8970,11630,13980,6330,10998.8880195599,2019-12-31
YEW TEE,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_YEW TEE,0.4992757122163206,9590,11770,14200,5860,10983.025356194157,2018-12-31
YEW TEE,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_YEW TEE,0.4990539262062441,10320,12070,14470,5440,10974.973509933774,2017-12-31
YEW TEE,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_YEW TEE,0.4981455725544738,10970,12480,14630,5070,10954.980755854394,2016-12-31
YEW TEE,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_YEW TEE,0.4983989021043001,11530,12810,14680,4710,10937.34462242563,2015-12-31
YEW TEE,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_YEW TEE,0.4979838709677419,12070,13490,14590,4470,10930.890432444543,2014-12-31
YEW TEE,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_YEW TEE,0.4975501113585746,12490,13910,14370,4130,10927.0750723992,2013-12-31
YEW TEE,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_YEW TEE,0.4971175166297118,12900,14290,14080,3830,10923.990246065174,2012-12-31
YEW TEE,CHOA CHU KANG,WR,WR_CHOA CHU KANG,WR_CHOA CHU KANG_YEW TEE,0.4966858152894388,13160,14740,13780,3610,10933.4417679558,2011-12-31
CLEMENTI CENTRAL,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_CLEMENTI CENTRAL,0.4714285714285714,2450,3330,4180,4050,9902.226277372265,2020-12-31
CLEMENTI CENTRAL,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_CLEMENTI CENTRAL,0.470378301213419,2460,3390,4230,3970,9830.426802621996,2019-12-31
CLEMENTI CENTRAL,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_CLEMENTI CENTRAL,0.4739884393063584,2450,3350,4250,3780,9792.048708487086,2018-12-31
CLEMENTI CENTRAL,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_CLEMENTI CENTRAL,0.4759358288770054,2410,3230,4080,3400,9843.224394057857,2017-12-31
CLEMENTI CENTRAL,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_CLEMENTI CENTRAL,0.4769463340891912,2480,3380,4110,3260,9823.212355212356,2016-12-31
CLEMENTI CENTRAL,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_CLEMENTI CENTRAL,0.4796145292809488,2580,3590,4150,3150,9767.169696969697,2015-12-31
CLEMENTI CENTRAL,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_CLEMENTI CENTRAL,0.4795620437956205,2650,3750,4240,3070,9669.478390461996,2014-12-31
CLEMENTI CENTRAL,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_CLEMENTI CENTRAL,0.4808387563268258,2730,3880,4240,3000,9606.036927621859,2013-12-31
CLEMENTI CENTRAL,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_CLEMENTI CENTRAL,0.4827089337175792,2730,4040,4220,2900,9444.955114054452,2012-12-31
CLEMENTI CENTRAL,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_CLEMENTI CENTRAL,0.4832848837209303,2690,4160,4170,2740,9282.0,2011-12-31
CLEMENTI NORTH,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_CLEMENTI NORTH,0.4651162790697674,4900,7370,8230,8320,7221.811797752809,2020-12-31
CLEMENTI NORTH,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_CLEMENTI NORTH,0.4652516261554262,5060,7670,8290,8200,7206.200277200277,2019-12-31
CLEMENTI NORTH,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_CLEMENTI NORTH,0.4672992206031854,5050,7920,8430,8120,7172.548885077187,2018-12-31
CLEMENTI NORTH,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_CLEMENTI NORTH,0.4675453047775947,5120,8170,8770,8290,7100.733577859286,2017-12-31
CLEMENTI NORTH,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_CLEMENTI NORTH,0.4683848797250859,4780,7720,8550,8050,7002.529759832927,2016-12-31
CLEMENTI NORTH,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_CLEMENTI NORTH,0.4688478941872607,4700,7650,8570,7810,6957.426252646435,2015-12-31
CLEMENTI NORTH,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_CLEMENTI NORTH,0.4720142602495544,4640,7460,8430,7550,6908.584748825443,2014-12-31
CLEMENTI NORTH,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_CLEMENTI NORTH,0.472241742796908,4730,7840,8540,7360,6917.373219373219,2013-12-31
CLEMENTI NORTH,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_CLEMENTI NORTH,0.4713793103448276,4880,8240,8750,7140,6910.820979020979,2012-12-31
CLEMENTI NORTH,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_CLEMENTI NORTH,0.4728761514841351,4920,8610,8890,6890,6912.3328719723195,2011-12-31
CLEMENTI WEST,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_CLEMENTI WEST,0.4790301441677589,2610,3480,4860,4330,9724.839473684211,2020-12-31
CLEMENTI WEST,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_CLEMENTI WEST,0.478401031592521,2740,3620,4970,4190,9583.281088082902,2019-12-31
CLEMENTI WEST,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_CLEMENTI WEST,0.4819734345351044,2850,3860,5050,4050,9398.553083280356,2018-12-31
CLEMENTI WEST,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_CLEMENTI WEST,0.4826946847960445,2970,4070,5190,3970,9221.739130434782,2017-12-31
CLEMENTI WEST,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_CLEMENTI WEST,0.4835965978128797,3120,4310,5240,3800,9088.431276725718,2016-12-31
CLEMENTI WEST,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_CLEMENTI WEST,0.4899817850637523,3170,4440,5250,3590,8777.773838630806,2015-12-31
CLEMENTI WEST,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_CLEMENTI WEST,0.4913017396520696,3210,4660,5340,3450,8538.946924004826,2014-12-31
CLEMENTI WEST,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_CLEMENTI WEST,0.4916963226571768,3320,4800,5460,3280,8555.31063321386,2013-12-31
CLEMENTI WEST,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_CLEMENTI WEST,0.4915550378567268,3450,5000,5560,3190,8460.372801875732,2012-12-31
CLEMENTI WEST,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_CLEMENTI WEST,0.4942196531791908,3530,5130,5610,3010,8411.01919720768,2011-12-31
CLEMENTI WOODS,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_CLEMENTI WOODS,0.47875,3030,4010,4680,4290,10218.644871794872,2020-12-31
CLEMENTI WOODS,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_CLEMENTI WOODS,0.4794079794079794,2920,3940,4560,4150,9684.974900924704,2019-12-31
CLEMENTI WOODS,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_CLEMENTI WOODS,0.4819047619047619,3060,4060,4630,4020,9535.092689295041,2018-12-31
CLEMENTI WOODS,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_CLEMENTI WOODS,0.4817563388991961,3230,4320,4710,3920,9502.052162849874,2017-12-31
CLEMENTI WOODS,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_CLEMENTI WOODS,0.4804161566707466,3280,4520,4790,3770,9525.407687460618,2016-12-31
CLEMENTI WOODS,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_CLEMENTI WOODS,0.4810975609756098,3270,4670,4840,3630,9470.937343358397,2015-12-31
CLEMENTI WOODS,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_CLEMENTI WOODS,0.4812538414259373,3230,4660,4910,3500,9448.573770491805,2014-12-31
CLEMENTI WOODS,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_CLEMENTI WOODS,0.4839506172839506,3190,4720,4970,3330,9459.32994923858,2013-12-31
CLEMENTI WOODS,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_CLEMENTI WOODS,0.4828513786146604,2930,4200,4690,3070,9337.8538938663,2012-12-31
CLEMENTI WOODS,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_CLEMENTI WOODS,0.4818001323626737,3010,4410,4700,2980,9264.054237288135,2011-12-31
FABER,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_FABER,0.4888059701492538,1460,1410,1690,830,22119.6679245283,2020-12-31
FABER,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_FABER,0.4888507718696398,1540,1590,1800,900,21983.60763888889,2019-12-31
FABER,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_FABER,0.4914965986394558,1520,1610,1840,950,21992.665517241378,2018-12-31
FABER,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_FABER,0.48701298701298706,1120,1210,1440,860,22425.426048565118,2017-12-31
FABER,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_FABER,0.4884259259259259,1030,1120,1370,810,22533.319148936167,2016-12-31
FABER,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_FABER,0.4861111111111111,1060,1090,1400,780,22510.92705882353,2015-12-31
FABER,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_FABER,0.4815668202764977,1090,1090,1420,740,22540.47306791569,2014-12-31
FABER,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_FABER,0.4829931972789116,1110,1090,1480,730,22571.7603686636,2013-12-31
FABER,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_FABER,0.4808126410835215,1160,1090,1510,670,22554.386206896546,2012-12-31
FABER,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_FABER,0.482837528604119,1170,1130,1460,630,22547.494199535962,2011-12-31
PANDAN,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_PANDAN,0.0,0,0,0,0,0.0,2020-12-31
PANDAN,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_PANDAN,0.0,0,0,0,0,0.0,2019-12-31
PANDAN,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_PANDAN,0.0,0,0,0,0,0.0,2018-12-31
PANDAN,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_PANDAN,0.0,0,0,0,0,0.0,2017-12-31
PANDAN,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_PANDAN,0.0,0,0,0,0,0.0,2016-12-31
PANDAN,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_PANDAN,0.0,0,0,0,0,0.0,2015-12-31
PANDAN,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_PANDAN,0.0,0,0,0,0,0.0,2014-12-31
PANDAN,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_PANDAN,0.0,0,0,0,0,0.0,2013-12-31
PANDAN,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_PANDAN,0.0,0,0,0,0,0.0,2012-12-31
PANDAN,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_PANDAN,0.0,0,0,0,0,0.0,2011-12-31
SUNSET WAY,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_SUNSET WAY,0.4672566371681416,980,1330,1630,1730,15121.461946902657,2020-12-31
SUNSET WAY,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_SUNSET WAY,0.4685430463576159,1040,1460,1790,1760,15437.830564784053,2019-12-31
SUNSET WAY,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_SUNSET WAY,0.4667774086378738,1010,1520,1790,1730,15310.89,2018-12-31
SUNSET WAY,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_SUNSET WAY,0.4664484451718494,1070,1560,1830,1660,15205.04091653028,2017-12-31
SUNSET WAY,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_SUNSET WAY,0.4642857142857143,1110,1560,1900,1610,15142.045528455283,2016-12-31
SUNSET WAY,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_SUNSET WAY,0.4642289348171701,1160,1650,1940,1540,15061.4272,2015-12-31
SUNSET WAY,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_SUNSET WAY,0.4663536776212833,1250,1660,2030,1470,15019.725984251967,2014-12-31
SUNSET WAY,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_SUNSET WAY,0.4691358024691358,1310,1690,2070,1410,14930.942635658916,2013-12-31
SUNSET WAY,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_SUNSET WAY,0.4718417047184171,1370,1750,2120,1350,14813.813455657493,2012-12-31
SUNSET WAY,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_SUNSET WAY,0.472972972972973,1430,1800,2170,1270,14889.960784313726,2011-12-31
TOH TUCK,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_TOH TUCK,0.0,0,0,0,0,0.0,2020-12-31
TOH TUCK,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_TOH TUCK,0.0,0,0,0,0,0.0,2019-12-31
TOH TUCK,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_TOH TUCK,0.0,0,0,0,0,0.0,2018-12-31
TOH TUCK,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_TOH TUCK,0.0,0,0,0,0,0.0,2017-12-31
TOH TUCK,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_TOH TUCK,0.0,0,0,0,0,0.0,2016-12-31
TOH TUCK,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_TOH TUCK,0.0,0,0,0,0,0.0,2015-12-31
TOH TUCK,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_TOH TUCK,0.0,0,0,0,0,0.0,2014-12-31
TOH TUCK,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_TOH TUCK,0.0,0,0,0,0,0.0,2013-12-31
TOH TUCK,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_TOH TUCK,0.0,0,0,0,0,0.0,2012-12-31
TOH TUCK,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_TOH TUCK,0.0,0,0,0,0,0.0,2011-12-31
WEST COAST,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_WEST COAST,0.4905385735080058,1790,1560,2330,1220,22001.020408163262,2020-12-31
WEST COAST,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_WEST COAST,0.4935897435897436,1630,1370,2130,1110,22146.58333333333,2019-12-31
WEST COAST,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_WEST COAST,0.4910858995137764,1630,1400,2100,1060,22173.80551053485,2018-12-31
WEST COAST,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_WEST COAST,0.4916666666666666,1580,1380,2060,1010,22238.616666666665,2017-12-31
WEST COAST,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_WEST COAST,0.4958263772954925,1590,1470,1960,950,22327.418060200667,2016-12-31
WEST COAST,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_WEST COAST,0.4974533106960951,1570,1530,1900,920,22357.884353741494,2015-12-31
WEST COAST,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_WEST COAST,0.4965397923875433,1540,1560,1840,860,22392.61698440208,2014-12-31
WEST COAST,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_WEST COAST,0.4952015355086372,1370,1460,1620,780,22613.374280230328,2013-12-31
WEST COAST,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_WEST COAST,0.4942965779467681,1400,1560,1590,740,22640.127659574468,2012-12-31
WEST COAST,CLEMENTI,WR,WR_CLEMENTI,WR_CLEMENTI_WEST COAST,0.4951076320939334,1350,1560,1530,670,22667.492000000002,2011-12-31
ANSON,DOWNTOWN CORE,CR,CR_DOWNTOWN CORE,CR_DOWNTOWN CORE_ANSON,0.0,0,0,0,0,0.0,2020-12-31
ANSON,DOWNTOWN CORE,CR,CR_DOWNTOWN CORE,CR_DOWNTOWN CORE_ANSON,0.0,0,0,0,0,0.0,2019-12-31
ANSON,DOWNTOWN CORE,CR,CR_DOWNTOWN CORE,CR_DOWNTOWN CORE_ANSON,0.0,0,0,0,0,0.0,2018-12-31
ANSON,DOWNTOWN CORE,CR,CR_DOWNTOWN CORE,CR_DOWNTOWN CORE_ANSON,0.0,0,0,0,0,0.0,2017-12-31
ANSON,DOWNTOWN CORE,CR,CR_DOWNTOWN CORE,CR_DOWNTOWN CORE_ANSON,0.0,0,0,0,0,0.0,2016-12-31
ANSON,DOWNTOWN CORE,CR,CR_DOWNTOWN CORE,CR_DOWNTOWN CORE_ANSON,0.0,0,0,0,0,0.0,2015-12-31
ANSON,DOWNTOWN CORE,CR,CR_DOWNTOWN CORE,CR_DOWNTOWN CORE_ANSON,0.0,0,0,0,0,0.0,2014-12-31
ANSON,DOWNTOWN CORE,CR,CR_DOWNTOWN CORE,CR_DOWNTOWN CORE_ANSON,0.0,0,0,0,0,0.0,2013-12-31
ANSON,DOWNTOWN CORE,CR,CR_DOWNTOWN CORE,CR_DOWNTOWN CORE_ANSON,0.0,0,0,0,0,0.0,2012-12-31
ANSON,DOWNTOWN CORE,CR,CR_DOWNTOWN CORE,CR_DOWNTOWN CORE_ANSON,0.0,0,0,0,0,0.0,2011-12-31
BAYFRONT SUBZONE,DOWNTOWN CORE,CR,CR_DOWNTOWN CORE,CR_DOWNTOWN CORE_BAYFRONT SUBZONE,0.0,0,0,0,0,0.0,2020-12-31
BAYFRONT SUBZONE,DOWNTOWN CORE,CR,CR_DOWNTOWN CORE,CR_DOWNTOWN CORE_BAYFRONT SUBZONE,0.0,0,0,0,0,0.0,2019-12-31
BAYFRONT SUBZONE,DOWNTOWN CORE,CR,CR_DOWNTOWN CORE,CR_DOWNTOWN CORE_BAYFRONT SUBZONE,0.0,0,0,0,0,0.0,2018-12-31
BAYFRONT SUBZONE,DOWNTOWN CORE,CR,CR_DOWNTOWN CORE,CR_DOWNTOWN CORE_BAYFRONT SUBZONE,0.0,0,0,0,0,0.0,2017-12-31
BAYFRONT SUBZONE,DOWNTOWN CORE,CR,CR_DOWNTOWN CORE,CR_DOWNTOWN CORE_BAYFRONT SUBZONE,0.0,0,0,0,0,0.0,2016-12-31
BAYFRONT SUBZONE,DOWNTOWN CORE,CR,CR_DOWNTOWN CORE,CR_DOWNTOWN CORE_BAYFRONT SUBZONE,0.0,0,0,0,0,0.0,2015-12-31
BAYFRONT SUBZONE,DOWNTOWN CORE,CR,CR_DOWNTOWN CORE,CR_DOWNTOWN CORE_BAYFRONT SUBZONE,0.0,0,0,0,0,0.0,2014-12-31
BAYFRONT SUBZONE,DOWNTOWN CORE,CR,CR_DOWNTOWN CORE,CR_DOWNTOWN CORE_BAYFRONT SUBZONE,0.0,0,0,0,0,0.0,2013-12-31
BAYFRONT SUBZONE,DOWNTOWN CORE,CR,CR_DOWNTOWN CORE,CR_DOWNTOWN CORE_BAYFRONT SUBZONE,0.0,0,0,0,0,0.0,2012-12-31
BAYFRONT SUBZONE,DOWNTOWN CORE,CR,CR_DOWNTOWN CORE,CR_DOWNTOWN CORE_BAYFRONT SUBZONE,0.0,0,0,0,0,0.0,2011-12-31
BUGIS,DOWNTOWN CORE,CR,CR_DOWNTOWN CORE,CR_DOWNTOWN CORE_BUGIS,0.4943820224719101,90,250,270,290,11161.58024691358,2020-12-31
BUGIS,DOWNTOWN CORE,CR,CR_DOWNTOWN CORE,CR_DOWNTOWN CORE_BUGIS,0.4777777777777778,90,240,280,280,10820.487804878048,2019-12-31
BUGIS,DOWNTOWN CORE,CR,CR_DOWNTOWN CORE,CR_DOWNTOWN CORE_BUGIS,0.4880952380952381,90,240,260,270,9725.894736842105,2018-12-31
BUGIS,DOWNTOWN CORE,CR,CR_DOWNTOWN CORE,CR_DOWNTOWN CORE_BUGIS,0.5,80,210,260,270,8222.746666666666,2017-12-31
BUGIS,DOWNTOWN CORE,CR,CR_DOWNTOWN CORE,CR_DOWNTOWN CORE_BUGIS,0.4727272727272727,250,500,690,780,6663.895734597157,2016-12-31
BUGIS,DOWNTOWN CORE,CR,CR_DOWNTOWN CORE,CR_DOWNTOWN CORE_BUGIS,0.4763948497854078,270,560,710,810,6654.098214285716,2015-12-31
BUGIS,DOWNTOWN CORE,CR,CR_DOWNTOWN CORE,CR_DOWNTOWN CORE_BUGIS,0.4834710743801653,290,610,730,800,6627.043103448276,2014-12-31
BUGIS,DOWNTOWN CORE,CR,CR_DOWNTOWN CORE,CR_DOWNTOWN CORE_BUGIS,0.48,300,650,750,800,6607.949790794979,2013-12-31
BUGIS,DOWNTOWN CORE,CR,CR_DOWNTOWN CORE,CR_DOWNTOWN CORE_BUGIS,0.4784313725490196,330,670,770,780,6601.967479674798,2012-12-31
BUGIS,DOWNTOWN CORE,CR,CR_DOWNTOWN CORE,CR_DOWNTOWN CORE_BUGIS,0.4828897338403042,360,690,830,760,6749.212598425196,2011-12-31
CECIL,DOWNTOWN CORE,CR,CR_DOWNTOWN CORE,CR_DOWNTOWN CORE_CECIL,0.5,30,130,80,20,20536.0,2020-12-31
CECIL,DOWNTOWN CORE,CR,CR_DOWNTOWN CORE,CR_DOWNTOWN CORE_CECIL,0.5416666666666666,30,120,80,10,20536.0,2019-12-31
CECIL,DOWNTOWN CORE,CR,CR_DOWNTOWN CORE,CR_DOWNTOWN CORE_CECIL,0.5454545454545454,20,100,80,10,20536.0,2018-12-31
CECIL,DOWNTOWN CORE,CR,CR_DOWNTOWN CORE,CR_DOWNTOWN CORE_CECIL,0.5238095238095238,50,80,80,20,20536.0,2017-12-31
CECIL,DOWNTOWN CORE,CR,CR_DOWNTOWN CORE,CR_DOWNTOWN CORE_CECIL,0.5555555555555556,20,80,70,10,20536.0,2016-12-31
CECIL,DOWNTOWN CORE,CR,CR_DOWNTOWN CORE,CR_DOWNTOWN CORE_CECIL,0.5625,30,70,70,0,20536.0,2015-12-31
CECIL,DOWNTOWN CORE,CR,CR_DOWNTOWN CORE,CR_DOWNTOWN CORE_CECIL,0.5625,20,70,60,0,20536.0,2014-12-31
CECIL,DOWNTOWN CORE,CR,CR_DOWNTOWN CORE,CR_DOWNTOWN CORE_CECIL,0.5263157894736842,40,70,60,0,20536.0,2013-12-31
CECIL,DOWNTOWN CORE,CR,CR_DOWNTOWN CORE,CR_DOWNTOWN CORE_CECIL,0.5714285714285714,20,50,60,0,20536.0,2012-12-31
CECIL,DOWNTOWN CORE,CR,CR_DOWNTOWN CORE,CR_DOWNTOWN CORE_CECIL,0.0,0,0,0,0,0.0,2011-12-31
CENTRAL SUBZONE,DOWNTOWN CORE,CR,CR_DOWNTOWN CORE,CR_DOWNTOWN CORE_CENTRAL SUBZONE,0.4659090909090909,150,290,370,100,20536.0,2020-12-31
CENTRAL SUBZONE,DOWNTOWN CORE,CR,CR_DOWNTOWN CORE,CR_DOWNTOWN CORE_CENTRAL SUBZONE,0.4805194805194805,120,230,330,100,20536.0,2019-12-31
